127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/js/responsiveslides.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/js/responsive.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/js/jquery.mobile.customized.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/js/jquery.easing.1.3.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/js/camera.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/js/jsfunctions.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/img/headers/header08.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/img/logo-superior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/midia.php HTTP/1.1" 200 26459
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/img/search_icon.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/css/fonts/gothic/gothic.woff HTTP/1.1" 200 82192
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/img/logo-inferior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:02:45 -0300] "GET /new/undefined?1401987765937 HTTP/1.1" 404 294
127.0.0.1 - - [05/Jun/2014:14:02:48 -0300] "GET /new/feed/sermon.php?id=12 HTTP/1.1" 200 609
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/css/responsiveslides.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/css/camera.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/js/responsiveslides.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/js/responsive.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/js/jquery.mobile.customized.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/js/jquery.easing.1.3.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/js/camera.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/js/jsfunctions.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/img/headers/header08.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/img/logo-superior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:43 -0300] "GET /new/midia.php HTTP/1.1" 200 26479
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/img/logo-inferior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/img/search_icon.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/css/fonts/gothic/gothic.woff HTTP/1.1" 200 82192
127.0.0.1 - - [05/Jun/2014:14:03:44 -0300] "GET /new/undefined?1401987824723 HTTP/1.1" 404 294
127.0.0.1 - - [05/Jun/2014:14:03:47 -0300] "GET /new/feed/sermon.php?id=12 HTTP/1.1" 200 609
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/css/responsiveslides.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/css/camera.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/js/responsiveslides.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/js/jquery.easing.1.3.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/js/jquery.mobile.customized.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/js/jsfunctions.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/js/responsive.js HTTP/1.1" 200 9546
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/js/camera.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/img/headers/header08.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/img/logo-superior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/midia.php HTTP/1.1" 200 26479
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/img/logo-inferior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/img/search_icon.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/css/fonts/gothic/gothic.woff HTTP/1.1" 200 82192
127.0.0.1 - - [05/Jun/2014:14:04:56 -0300] "GET /new/undefined?1401987896767 HTTP/1.1" 404 294
127.0.0.1 - - [05/Jun/2014:14:05:00 -0300] "GET /new/feed/sermon.php?id=12 HTTP/1.1" 200 595
127.0.0.1 - - [05/Jun/2014:14:06:13 -0300] "GET /new/feed/sermon.php?id=4 HTTP/1.1" 200 563
127.0.0.1 - - [05/Jun/2014:14:06:21 -0300] "GET /new/feed/sermon.php?id=3 HTTP/1.1" 200 587
127.0.0.1 - - [05/Jun/2014:14:06:25 -0300] "GET /new/feed/sermon.php?id=5 HTTP/1.1" 200 571
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/css/camera.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/css/responsiveslides.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/css/style.css HTTP/1.1" 304 -
